loan_amount,income,credit_score,employment_years,debt_to_income,years_at_current_address,number_of_dependents,age,gender,race,age_group,loan_approved
65079.50590497301,22993.571703777867,396,8,2.8303347884957075,9,2,59,Male,White,50+,0
191620.46555773148,83260.17483018426,413,2,2.3014660484265934,2,3,55,Male,Black,50+,0
96710.76901607998,40055.681100491645,393,5,2.41440830261885,8,0,62,Male,White,50+,0
50878.199080867504,69819.79247397037,410,15,0.7287073948241178,11,1,43,Male,White,31-50,0
94406.79119003678,52898.157685566905,420,9,1.784689586945584,5,1,45,Male,White,31-50,0
125016.65931020427,115868.01318265095,528,2,1.0789574782224984,18,0,58,Male,White,50+,0
36852.88309033612,38668.56116358258,381,5,0.9530451090340432,15,2,65,Male,White,50+,0
206973.1725395005,81944.96552435163,436,0,2.5257582478083314,13,3,22,Male,Black,18-30,0
43609.31648795009,52064.8985456014,378,4,0.8375953417013686,3,1,31,Female,White,31-50,0
92470.58902120833,55317.647578993805,424,19,1.671629092490963,17,3,64,Male,Hispanic,50+,0
155460.05725745216,54615.50268656977,456,3,2.8464455989650825,9,1,37,Female,White,31-50,0
37839.207754342,39228.68222952382,348,13,0.9645801389133564,17,1,67,Female,White,50+,0
175089.71025239615,59453.54421309685,375,2,2.9449835593455864,11,2,29,Male,Black,18-30,0
173254.4844183516,58027.70738179881,446,33,2.9857199644026475,18,0,46,Female,White,31-50,0
127604.43621404513,67549.7825444046,433,4,1.8890428867060072,7,1,33,Female,White,31-50,0
57796.109415456085,62458.18506427405,466,0,0.9253568504428948,0,1,46,Male,White,31-50,0
115132.9404644829,89232.20310803794,433,4,1.290262219852239,13,3,38,Male,White,31-50,0
148335.163931657,95011.60376550826,401,1,1.5612320816913376,5,2,47,Female,Hispanic,31-50,0
45085.16739321108,35407.832761161844,344,0,1.2733105608955573,13,1,67,Female,White,50+,0
111082.7897571658,92446.5806594718,446,8,1.2015889496912895,1,0,69,Male,Hispanic,50+,0
96957.71047087209,33084.88420266669,362,1,2.930574273040894,8,4,35,Male,Hispanic,31-50,0
70966.58600661783,80332.37096698734,428,7,0.8834120685393639,11,1,62,Male,White,50+,0
190453.13649467865,81623.24718501703,500,1,2.333319771792156,4,3,57,Male,Asian,50+,0
11536.182961667053,23025.13108273978,331,1,0.5010257235979372,1,1,44,Female,White,31-50,0
124848.18021708676,62723.38497937873,432,18,1.9904566735059421,18,2,64,Male,Asian,50+,0
132156.54767809273,47370.35752178401,402,2,2.789857509885131,6,2,27,Male,White,18-30,0
49977.749110442135,40970.90137004771,391,4,1.2198352352330475,6,1,68,Female,Black,50+,0
113387.92574208415,117644.91424089987,534,4,0.963814938144298,9,2,26,Male,White,18-30,0
91941.38295294417,43181.197208544014,411,4,2.1291994871960673,16,1,64,Male,White,50+,0
91276.27716315405,40007.07271901432,340,12,2.281503518245983,13,2,46,Female,Black,31-50,0
138052.45953824607,62183.655445162025,494,5,2.2200762973799533,10,3,39,Female,Black,31-50,0
109518.04199020831,84355.46480653643,456,2,1.2982922000534352,19,0,34,Male,White,31-50,0
63059.94316902572,55780.281456184675,345,9,1.1305060053983271,5,2,64,Male,White,50+,0
310013.6259722368,107278.68635146912,523,0,2.8897969999051107,7,0,35,Male,Black,31-50,0
219267.75920888575,78079.89146068266,413,3,2.808248770674824,18,0,49,Male,Black,31-50,0
33110.1644682519,20148.685713967112,373,15,1.6432915247320508,18,2,39,Male,Asian,31-50,0
120176.39960460157,45948.042133471536,502,4,2.6154846653859334,16,0,49,Male,Hispanic,31-50,0
73729.25698728056,45210.242779956774,351,8,1.63080869408574,17,1,48,Male,Asian,31-50,0
118775.39244153645,76090.6351672848,468,5,1.560972545181276,11,0,53,Male,Black,50+,0
17838.147379964732,20000.0,300,9,0.8919073689982366,8,1,68,Male,White,50+,0
335386.58166527667,214165.6059607875,751,14,1.5660151412299324,15,0,30,Male,White,18-30,1
143947.2161120344,78081.86038436198,411,1,1.8435423464995175,17,0,61,Male,Hispanic,50+,0
35879.46500495056,64501.15450711865,397,0,0.5562608185717162,15,3,53,Male,Black,50+,0
174066.64040140182,108096.95752315981,461,3,1.610282512938516,15,2,41,Male,White,31-50,0
474159.0014774153,193266.8250690057,723,6,2.4533905459880008,3,3,49,Female,White,31-50,1
203593.9846086521,92537.87714131486,535,1,2.2001151409356745,6,0,54,Female,Asian,50+,0
200899.83287525066,96221.35026303734,493,0,2.0878924721598375,0,2,25,Female,White,18-30,0
177299.4099854684,63917.27909805923,384,2,2.773888571093006,19,2,67,Female,White,50+,0
30406.58458950486,55783.707381091706,491,17,0.545080024563075,0,0,55,Male,White,50+,0
89327.4261900086,47197.786675103955,356,5,1.8926189654805852,7,2,69,Male,White,50+,0
97782.69300195006,39614.242994032225,300,2,2.4683721210242675,7,2,24,Male,White,18-30,0
78706.54022367857,42467.44027616154,407,1,1.8533384567531683,9,1,47,Female,White,31-50,0
39916.68987548243,30476.830489495846,305,2,1.3097388814509476,0,2,29,Female,White,18-30,0
48458.17525680063,57645.31606785005,464,0,0.8406264127299446,13,1,27,Male,Hispanic,18-30,0
70115.30797881618,25788.042935928723,332,0,2.7189076795404783,13,1,37,Male,White,31-50,0
110459.99293754344,65871.30953740988,461,11,1.6769059809690074,9,1,45,Male,Hispanic,31-50,0
158473.03892298156,58796.32876562942,487,30,2.6952879924642534,18,3,69,Male,Hispanic,50+,0
126597.96792475623,64438.57021485493,368,0,1.9646303060829209,15,1,60,Female,White,50+,0
100787.52151305079,46116.875042669,363,0,2.185480291537502,8,1,51,Female,Black,50+,0
500000.0,278850.25187766505,850,2,1.7930770965175817,19,2,66,Male,White,50+,1
253861.31296730012,118191.08405356402,613,3,2.147888861500336,15,2,34,Female,Hispanic,31-50,0
48047.561285004005,32135.889899634178,331,1,1.4951371016973443,19,2,26,Female,White,18-30,0
120011.02099694785,67267.60473915639,404,1,1.7840834598216275,7,0,46,Male,Black,31-50,0
110782.99390080957,44178.65039041276,412,1,2.5076138116896995,6,2,41,Male,Black,31-50,0
51705.29951803215,36053.532854388104,343,7,1.4341257409324606,10,1,39,Male,White,31-50,0
45045.70423645997,30637.007861586222,368,6,1.4703036419212427,5,1,68,Male,White,50+,0
54937.73868037049,74317.99129815237,371,5,0.7392252901450029,14,1,39,Male,Black,31-50,0
118667.67827785599,42587.23683118612,495,2,2.786461088054369,18,2,23,Male,Black,18-30,0
70678.48686224027,97140.43675338566,426,11,0.7275907873636043,13,3,31,Male,White,31-50,0
208679.28629765668,98409.35082799815,480,17,2.1205229436213897,14,2,66,Male,Black,50+,0
182439.66389472777,119009.33240685622,536,0,1.5329861970069942,5,1,68,Female,White,50+,0
59195.084759916026,39097.218954596756,473,1,1.514048475638606,9,1,33,Male,Black,31-50,0
166980.23971915612,75938.78281003729,385,3,2.1988795914317096,13,0,68,Male,White,50+,0
54850.2605843182,82143.83773703317,563,0,0.6677343315746969,15,4,34,Male,Hispanic,31-50,0
93728.65214762732,47235.96786662818,432,2,1.9842644573785864,12,1,68,Female,White,50+,0
98917.15689246937,40705.31779720325,402,4,2.430079464930887,10,1,32,Male,White,31-50,0
344163.8645270157,133888.1907026386,518,3,2.5705318947164857,2,2,40,Male,White,31-50,0
62144.57813669697,67087.15928900914,462,2,0.9263259734844382,7,0,56,Female,White,50+,0
225761.79365212237,82288.27215494042,428,3,2.743547625195434,2,3,60,Female,White,50+,0
84960.22430556874,39694.264852502725,442,15,2.1403652296186055,1,2,47,Female,White,31-50,0
88020.53995967002,32544.308124490875,316,1,2.704637002051707,13,2,67,Male,Hispanic,50+,0
77160.20516418095,45038.597023165916,384,5,1.7132017927754957,19,0,35,Male,White,31-50,0
104393.10840847492,56274.07937836003,384,0,1.855083362743005,14,1,66,Female,White,50+,0
98385.66225864452,35167.9345660573,320,0,2.7975956925716776,2,0,65,Female,White,50+,0
163831.9146667917,59580.14116946824,456,4,2.7497738583866793,0,1,45,Female,White,31-50,0
41706.896832180464,25738.608142387187,378,0,1.620402183422505,14,2,62,Female,White,50+,0
40562.09202809487,34199.841507798585,428,0,1.1860315790892044,19,0,22,Male,White,18-30,0
124178.1920202959,83738.62538278106,378,0,1.4829260864106604,1,2,64,Female,White,50+,0
118985.48367958234,80974.96081615976,515,4,1.4694108213243744,17,1,43,Male,White,31-50,0
59909.34599661923,49220.30976022877,523,6,1.217167187456985,0,3,44,Male,White,31-50,0
42165.57036083277,35994.37104895454,349,1,1.1714490108324165,8,1,40,Male,White,31-50,0
95021.65880901198,35821.309195575006,466,5,2.6526573411992986,2,1,39,Male,White,31-50,0
33517.124061794966,49680.405411418236,386,1,0.6746548017116543,1,1,33,Male,White,31-50,0
181316.30912773928,82640.83814153723,396,4,2.1940279552489854,3,3,49,Male,Asian,31-50,0
88765.5733246838,95236.90904275537,475,2,0.9320501286411307,15,1,49,Female,White,31-50,0
63585.984208518305,46710.96124390383,445,5,1.3612647334851582,0,1,54,Male,Black,50+,0
21990.989413873587,33632.68991142203,325,26,0.6538575853370922,8,0,40,Female,White,31-50,0
80429.30454579554,68454.31167921546,406,13,1.174934092138655,7,1,49,Male,Hispanic,31-50,0
96031.82741702338,39665.31926292515,409,0,2.421052677793105,5,3,58,Male,Hispanic,50+,0
125336.64087839719,46206.40392547305,392,10,2.7125383113681467,19,2,47,Male,White,31-50,0
122400.98431318974,116150.03566037417,561,0,1.0538178797559177,17,0,56,Male,Asian,50+,1
150195.65949385433,90540.9681759188,492,15,1.658869598147305,15,1,55,Male,White,50+,0
108584.48994729921,64795.22271739893,453,1,1.675810119843016,7,0,56,Male,White,50+,0
85078.16634436167,31699.002720318582,341,2,2.6839382643993357,3,4,61,Male,Hispanic,50+,0
160184.0040598268,66549.29856084495,444,0,2.4069976321895137,2,1,37,Female,Hispanic,31-50,0
181580.40066882127,101857.35625344283,457,0,1.7826930459201247,14,2,59,Male,White,50+,0
108019.85309575083,49621.68263634973,463,6,2.1768680011794332,5,2,34,Female,White,31-50,0
308080.30754476873,117660.31257301921,503,14,2.618387634773417,0,3,44,Male,White,31-50,0
59863.231114008995,114276.0903668748,584,4,0.5238473850638623,17,3,43,Female,White,31-50,1
207344.44592480813,137567.0090704124,563,6,1.5072250776251215,10,0,37,Female,Hispanic,31-50,1
193065.65435551913,69746.43332604319,449,7,2.7681079181926966,2,4,49,Female,White,31-50,0
188800.11355674328,80313.72845584882,435,1,2.3507825771098787,12,3,69,Male,White,50+,0
225508.16044325058,121430.04858629958,492,0,1.8571034358351866,16,1,56,Male,White,50+,0
136596.9486065763,74884.10783351162,362,0,1.8241113175878338,17,3,66,Male,White,50+,0
63816.94744539033,46601.2640883326,340,2,1.3694252440110946,13,2,67,Female,White,50+,0
86183.83833991126,47845.31977421251,379,1,1.8013013341037862,6,2,29,Female,Black,18-30,0
144258.55434307095,67459.14786895904,445,0,2.138457998658633,6,0,65,Female,Asian,50+,0
48549.07726769211,31404.902460568224,413,0,1.5459075960719826,13,2,43,Male,Hispanic,31-50,0
127376.69898122028,55735.38721993321,389,0,2.285382865980435,14,0,42,Female,White,31-50,0
274853.9109281127,103598.02647066579,463,12,2.6530805681509646,11,3,47,Female,Hispanic,31-50,0
17749.95342414058,20017.718281429756,300,0,0.8867121204621529,11,4,61,Male,Hispanic,50+,0
210055.2927779394,128957.87129507046,581,3,1.6288675570435611,7,2,42,Male,Hispanic,31-50,0
159520.94170435943,104944.52008465961,579,4,1.5200502282127029,15,1,46,Female,White,31-50,0
105558.65068939714,47577.61669317188,458,3,2.21866201012432,8,2,62,Female,White,50+,0
88360.81530405894,78566.08635025224,492,0,1.1246686631448233,1,1,22,Female,White,18-30,0
125971.36168111717,59968.44963305846,451,1,2.1006272873806906,13,2,27,Male,White,18-30,0
298319.24218307534,110746.06803634962,606,0,2.69372310432872,15,2,44,Female,White,31-50,0
151233.21638934736,97864.73717884025,512,2,1.5453289994840567,4,0,44,Male,White,31-50,0
82580.59563473047,29731.567478758407,391,1,2.7775392499480507,4,0,64,Male,White,50+,0
239553.08535860528,80308.53688957468,444,4,2.9829093473336963,19,2,64,Male,Black,50+,0
41340.89156351833,54024.12976168175,339,5,0.7652301248698801,17,1,44,Female,White,31-50,0
67562.76486045156,62405.97389419411,390,3,1.0826329699621466,17,3,53,Female,White,50+,0
119646.50562465182,41602.4379672904,382,2,2.875949378705233,4,1,51,Male,Asian,50+,0
415541.00710083195,143496.8746583644,590,2,2.895819216203467,10,0,34,Male,Asian,31-50,0
74957.5377773203,100713.07485507865,597,9,0.7442681884668962,12,2,64,Female,Hispanic,50+,1
22231.843322676807,41361.85747096677,386,1,0.5374962509428417,2,2,39,Male,Asian,31-50,0
27733.189230850214,30720.783655177423,420,6,0.9027500581410557,16,1,44,Female,White,31-50,0
147627.54017623301,49373.23153311177,376,7,2.990031958455621,17,2,36,Male,Asian,31-50,0
70682.76316878769,74402.98366532598,433,2,0.9499990415267172,13,1,54,Male,White,50+,0
118580.99893296428,67514.854679383,368,1,1.7563690168050579,11,2,42,Male,White,31-50,0
293648.6444299376,112034.97881696704,486,3,2.6210443160762775,13,0,60,Male,White,50+,0
48969.19467346688,88872.6620836573,504,0,0.5510040267205158,17,1,44,Female,White,31-50,0
195541.36798418858,97225.13162839896,494,0,2.0112224556461484,19,0,48,Male,White,31-50,0
84080.75580183939,70504.20978677763,488,0,1.1925636221740608,1,0,66,Male,Black,50+,0
79388.64315962417,29892.133612885176,368,1,2.6558372910993295,6,0,65,Female,Hispanic,50+,0
65621.40030265281,54293.00815798018,390,3,1.208652873160198,14,0,39,Male,White,31-50,0
225516.78445294173,101726.67817975736,610,9,2.2168893007047723,9,4,45,Male,White,31-50,0
127529.83655781113,58351.39446630297,412,1,2.1855490811184923,14,0,68,Female,Hispanic,50+,0
81136.24919315969,76998.80523692528,512,13,1.0537338721491,16,0,61,Female,Black,50+,0
29968.196315541918,51053.31931683724,382,15,0.5869979996708753,10,3,63,Male,White,50+,0
54494.63424333009,35778.200979111614,407,15,1.5231239344634933,1,1,28,Female,Black,18-30,0
68845.54706320626,56293.140479619404,458,9,1.2229828799146742,17,1,69,Female,White,50+,0
176266.46638347773,69879.22833817182,450,2,2.5224443740342717,3,1,41,Male,White,31-50,0
107883.90716552333,43137.8525583192,300,0,2.500910471138363,8,1,48,Male,Asian,31-50,0
87413.08856658782,53217.59626867311,407,4,1.6425598804815638,16,1,27,Female,White,18-30,0
75472.44395150722,37431.518869418636,436,4,2.0162805633080474,16,0,48,Female,White,31-50,0
210676.67891961432,104780.4469735559,535,9,2.0106487899673127,16,3,30,Male,Hispanic,18-30,0
132701.66440419492,51677.208463890405,425,27,2.567895371069058,15,0,66,Female,Black,50+,0
193429.5684359117,123794.44563091481,461,3,1.5625060353079938,19,0,52,Female,White,50+,0
152842.63150924453,128588.66241454451,521,2,1.1886166994762726,7,1,42,Male,White,31-50,1
66844.54416259349,57496.365588952234,435,1,1.1625872953513687,14,1,47,Male,White,31-50,0
66556.22913386514,36162.416263728395,392,0,1.8404806982055104,0,1,61,Male,Black,50+,0
34243.34643612527,21100.479854675883,402,3,1.6228705068305316,18,3,69,Female,White,50+,0
45897.86035459555,28680.75053023121,350,4,1.6003019274623405,14,3,66,Male,White,50+,0
21925.665097782246,30124.154004205364,380,8,0.7278433477242681,8,2,34,Female,Asian,31-50,0
273929.2418702042,119280.69949481662,539,3,2.296509351725489,4,0,44,Female,White,31-50,0
65622.73589278033,63443.96114627329,377,12,1.0343417199547766,15,4,41,Female,White,31-50,0
72197.24659292639,72751.31511452812,332,4,0.9923840755218034,12,1,58,Male,White,50+,0
30637.91601386967,20000.0,361,9,1.5318958006934835,15,0,49,Female,Black,31-50,0
35177.3400705492,32893.05385355708,374,0,1.0694458540445035,10,1,38,Male,White,31-50,0
182828.45057811463,93296.68803825862,455,9,1.9596456682700385,12,2,49,Female,White,31-50,0
98727.89820965021,69105.32411379468,357,5,1.4286583483361788,5,0,62,Male,Hispanic,50+,0
90240.12936919596,55625.51960604609,442,0,1.6222793064819752,19,2,23,Male,White,18-30,0
146352.6270424778,79413.30316026974,445,1,1.8429233040100719,16,3,46,Female,White,31-50,0
136857.95959396524,135658.89689439777,599,13,1.0088388062045122,4,0,62,Male,White,50+,1
47679.03297159809,53609.349790227374,500,0,0.8893790571638245,16,2,27,Male,White,18-30,0
167431.1077897707,61987.30601238392,316,3,2.701054757184012,0,1,32,Female,White,31-50,0
104448.24575309877,65926.67769025102,396,1,1.5843092570785526,4,1,59,Female,White,50+,0
302996.1863960161,198006.4366807653,685,5,1.530234024081348,4,0,27,Female,White,18-30,1
12345.468390127613,20958.967312732257,414,9,0.5890303756821037,6,2,66,Female,White,50+,0
147021.2057301554,84255.7004787405,386,2,1.7449407564684833,15,1,32,Male,Hispanic,31-50,0
106590.72358675122,56534.0774270599,509,2,1.8854243040275003,17,3,35,Male,Asian,31-50,0
150800.55504403732,79489.94885018322,465,20,1.8971021773866663,5,4,23,Male,Hispanic,18-30,0
97736.07287499656,43101.52778893292,381,7,2.267577923307211,1,3,61,Male,Hispanic,50+,0
55136.950907769075,58426.07065750006,406,11,0.9437045874775294,12,0,24,Female,White,18-30,0
96607.9640563021,85451.58948638415,449,2,1.130557835576547,9,0,56,Female,Asian,50+,0
500000.0,283922.07637177454,850,1,1.7610465744315271,19,1,54,Male,White,50+,1
257199.5197648145,89681.34852426266,425,2,2.867926542108485,10,2,45,Male,Asian,31-50,0
32906.11011071787,39181.783102243586,395,6,0.8398318684183016,1,4,40,Female,Asian,31-50,0
84488.65277603062,48441.887323185365,377,0,1.7441238862630455,7,2,39,Male,Black,31-50,0
49420.47115473506,47728.92779616523,357,1,1.035440631848967,18,1,45,Female,Asian,31-50,0
15861.92519671238,24396.09637094422,478,0,0.6501829208874561,19,0,66,Male,White,50+,0
66692.44116526972,50764.618472708295,422,2,1.3137583453153385,16,3,56,Female,White,50+,0
74212.1507367897,86371.62969951311,503,8,0.8592190629605319,15,0,22,Male,White,18-30,0
72026.57625055825,31662.36214657739,420,0,2.2748326835856156,9,0,57,Female,White,50+,0
185518.82553144646,101138.01270867257,431,5,1.834313534178611,4,3,46,Female,White,31-50,0
65682.19847059745,76411.41771669351,540,13,0.859586177475777,13,1,66,Female,Black,50+,0
21696.544813991306,41476.54389230304,300,1,0.5231039710137859,18,0,64,Female,Asian,50+,0
140596.57150561787,55783.59905004888,373,5,2.5203926225605318,3,1,55,Female,White,50+,0
125216.86138201301,133140.5883024672,543,18,0.9404860154106188,19,0,46,Female,Hispanic,31-50,0
174148.18486405603,86402.67429079892,501,16,2.015541605551915,15,2,37,Male,Asian,31-50,0
80723.0913110227,60137.67689119028,431,1,1.342304782691864,14,0,55,Female,Asian,50+,0
104401.18974334198,53165.14766250071,397,0,1.9637148457875888,8,3,50,Female,Asian,31-50,0
80199.71679882843,62212.08392786314,423,0,1.28913406745581,2,1,40,Male,White,31-50,0
33253.831668030674,46356.56594413731,343,6,0.7173489017306354,8,1,44,Female,Asian,31-50,0
22101.807887317886,20902.52506454308,300,6,1.057375021394384,17,0,40,Female,Hispanic,31-50,0
161261.19859945757,166223.5678110231,668,5,0.9701464161976888,3,0,46,Female,White,31-50,1
101596.96427243491,64709.44812624955,464,2,1.5700483810991095,18,2,37,Male,White,31-50,0
156771.3855561438,73062.7275423207,525,0,2.1457094585653933,3,2,30,Male,Black,18-30,0
67443.67613427991,58165.40987918734,376,4,1.1595151873658938,8,0,22,Female,White,18-30,0
21980.108325136374,41458.22611579271,417,3,0.5301748382515449,0,1,63,Female,Black,50+,0
98061.23910073891,54558.98884934112,394,6,1.7973434106618922,0,3,40,Male,Black,31-50,0
54210.1462163761,26911.328718947334,413,2,2.01439872339743,19,1,54,Female,White,50+,0
500000.0,186940.04865863346,724,2,2.674654273322874,18,0,55,Female,White,50+,1
63744.762652603684,32297.464277510255,375,1,1.9736770077331172,2,1,37,Male,Hispanic,31-50,0
59968.73261906264,35739.680820458554,354,1,1.6779313984453545,9,2,65,Female,White,50+,0
92893.07060038351,48043.89724035583,444,1,1.9335040647442594,11,0,61,Male,White,50+,0
321478.7260014261,114009.59179914695,560,0,2.8197515746550676,17,1,39,Male,White,31-50,0
155053.9154165568,60310.0779921158,386,2,2.570945364004116,13,2,55,Male,White,50+,0
42192.94708338148,32271.252646925608,300,0,1.30744683340952,9,4,46,Female,Asian,31-50,0
122543.3013475721,112102.5302733505,509,1,1.0931359091428432,9,1,66,Male,White,50+,0
99804.76165331254,86292.702463079,548,6,1.156584030915184,17,0,27,Male,Black,18-30,0
138016.5903256094,78371.64567452867,514,1,1.7610525992880324,0,1,42,Male,White,31-50,0
202112.77709215673,85636.52119245614,415,5,2.3601236280714444,14,0,27,Male,White,18-30,0
348497.0565700759,198229.54379538423,638,6,1.7580480179574052,7,0,53,Female,Hispanic,50+,1
119528.47125195942,178536.34046468616,720,4,0.6694909895702814,2,1,62,Male,Black,50+,1
98069.9190187709,42473.78446606854,328,15,2.3089517510999524,17,3,69,Male,White,50+,0
339145.8759516379,134853.2590722961,595,0,2.5149253216773846,8,3,64,Female,White,50+,0
88742.98379518071,72517.56554523585,414,6,1.2237446627992992,15,0,60,Male,White,50+,0
166009.72513184047,76845.17082873524,534,15,2.160314348208376,14,2,52,Male,White,50+,0
40243.166429371966,25690.19252349291,312,9,1.5664797526359835,4,0,63,Male,Black,50+,0
149711.78453889152,54984.528096609305,467,0,2.722798389318607,12,0,31,Male,White,31-50,0
104204.60945771517,39878.32430775294,388,1,2.6130638954018495,19,3,51,Male,White,50+,0
164280.76052063814,90583.68580566351,493,0,1.8135799957741057,6,3,39,Male,White,31-50,0
227974.1128010374,102287.2438075465,406,4,2.2287638645339864,15,0,45,Male,Asian,31-50,0
57475.001317890696,21221.21832448561,300,6,2.70837425255526,6,0,30,Female,Asian,18-30,0
102997.60389925342,59218.10299717415,407,1,1.7392925251956888,15,0,52,Male,White,50+,0
134622.61574146454,104917.62027522802,522,3,1.2831268512220548,12,1,36,Female,Hispanic,31-50,0
130028.58913343726,54538.41086083125,352,5,2.3841653447739533,16,3,25,Female,White,18-30,0
90533.90710991174,86209.16922385551,417,2,1.0501656369617294,8,0,61,Male,White,50+,0
105003.40317427805,71366.42030249862,470,9,1.4713278700151051,11,1,30,Female,Hispanic,18-30,0
189241.31256809563,71028.0476951467,470,7,2.664318092766984,12,0,66,Male,Asian,50+,0
120818.77919158591,52278.60640251829,397,0,2.311055850673288,8,0,30,Female,Asian,18-30,0
49192.98419129916,32588.33228528863,404,4,1.5095275131187482,4,2,47,Male,White,31-50,0
35434.21128676828,34174.49642467329,309,1,1.0368612560208934,6,3,25,Male,White,18-30,0
118648.80043903402,85363.70225035782,452,4,1.3899209770805914,0,0,38,Male,Hispanic,31-50,0
73171.74649328445,60459.50782289885,503,15,1.2102603730685826,3,0,37,Female,White,31-50,0
52528.22450418845,55867.82308144905,415,10,0.9402232198596348,3,0,36,Male,White,31-50,0
114234.62069564169,48438.72997661111,403,2,2.358332283914142,15,1,56,Female,White,50+,0
58091.68486507941,51400.623270740085,518,1,1.1301747171254288,4,0,26,Male,Black,18-30,0
165273.13359366969,101058.6072409163,432,1,1.6354186754194096,3,1,26,Female,White,18-30,0
74160.97303829047,50633.9692489667,441,3,1.4646486170902726,5,1,41,Male,White,31-50,0
90493.35994505088,30621.805841339927,444,0,2.9551934465890772,2,0,36,Female,Asian,31-50,0
128326.54503323145,86840.28342693171,457,3,1.4777306103705512,7,2,39,Male,White,31-50,0
37828.730563947225,54044.42475982742,451,0,0.699956206991887,16,0,68,Male,White,50+,0
44069.062068988904,60821.457966235444,372,1,0.72456438143021,17,2,23,Male,White,18-30,0
264424.534130068,133758.224331899,533,1,1.976884303382662,17,1,50,Male,White,31-50,0
118429.25119504925,59261.77191217563,437,17,1.998408879345664,11,3,34,Female,White,31-50,0
107027.7187144628,69188.6310248048,478,6,1.5468974762066374,0,0,25,Male,White,18-30,0
52455.252327192684,33207.739803652694,422,2,1.5796092307800742,11,2,63,Female,Hispanic,50+,0
34056.27344047231,53646.16554436251,485,0,0.6348314571021779,10,0,66,Male,White,50+,0
145472.3966676619,81207.51105947573,459,3,1.791366275973156,12,4,31,Male,Asian,31-50,0
48468.858699095494,27510.22776065529,414,1,1.7618486884508795,2,2,52,Male,White,50+,0
57849.64886877618,66199.12647245168,415,3,0.8738732963923613,7,1,62,Male,White,50+,0
47831.04649199033,62968.85615023969,471,9,0.7595984652773189,2,1,29,Female,White,18-30,0
49444.31430367081,61123.013531915705,432,4,0.8089312264987263,16,3,24,Male,White,18-30,0
75683.76903390886,100566.99982950819,523,5,0.7525706162281462,12,3,69,Male,Hispanic,50+,0
143261.7478520108,70772.03794734563,462,3,2.0242704888418994,9,3,67,Female,White,50+,0
124268.98019073383,125371.41732440554,470,13,0.9912066310072966,16,3,30,Female,White,18-30,0
41116.35915652198,36432.08940057488,316,13,1.1285753804686587,2,3,51,Male,Hispanic,50+,0
59850.72828721054,64084.78707443249,433,3,0.9339303603785993,12,1,32,Male,Asian,31-50,0
180787.26182806445,62456.98714954163,340,1,2.8945882611212577,5,0,56,Female,Hispanic,50+,0
92488.68502854633,35079.519640091734,411,3,2.6365436578795887,13,0,58,Male,White,50+,0
103945.11365742683,96581.9839298564,536,1,1.0762370933788021,9,2,63,Male,Hispanic,50+,0
252494.97814216174,191441.3267496824,699,5,1.3189157348053149,19,1,34,Male,White,31-50,1
60835.46360915925,59367.18803583516,362,3,1.024732105762493,15,1,57,Female,White,50+,0
133312.6882416107,77073.17267997042,523,0,1.7296898986520595,17,0,34,Female,White,31-50,0
34291.416751982455,62458.60135328922,526,1,0.549026331185634,12,2,33,Male,White,31-50,0
91291.00301631837,41906.97940903214,391,3,2.178420022241989,9,0,58,Male,White,50+,0
43555.15100891698,24091.63252596974,373,10,1.807895374544104,5,1,31,Male,White,31-50,0
115552.01640964851,42070.97106538327,394,4,2.746597320752758,9,1,30,Female,Hispanic,18-30,0
27194.998363023613,29852.408714675214,386,5,0.9109817108210354,4,0,28,Male,White,18-30,0
352371.9585430129,140371.9604914623,574,2,2.5102731151528292,5,3,23,Male,White,18-30,0
140177.45189503394,56525.38753063564,411,4,2.4799025361667892,6,1,44,Female,White,31-50,0
41195.73049789658,50364.42418526466,446,2,0.8179529730422173,10,3,60,Male,Asian,50+,0
139753.8360033789,93393.48914267334,604,5,1.496398060360319,15,0,61,Female,White,50+,0
31620.9566744094,34170.72111293004,300,0,0.9253816028612922,11,0,60,Male,White,50+,0
46387.549820804896,40805.32966877791,376,3,1.1368012511438723,11,0,42,Male,Hispanic,31-50,0
71741.8971402352,61947.10375448079,364,1,1.1581154370763609,19,0,44,Male,Hispanic,31-50,0
189335.14287276517,100146.00956447097,579,1,1.8905909850644318,4,0,50,Female,White,31-50,0
117612.10756788109,76944.72012741727,424,16,1.5285273294011636,15,0,35,Female,Black,31-50,0
194510.57773738238,67789.49841231994,363,1,2.8693320100157633,5,3,47,Female,Hispanic,31-50,0
50798.7213278243,62259.030222284026,456,1,0.8159253548675128,8,3,26,Male,Black,18-30,0
214606.8676106988,73139.06645138748,533,3,2.9342303371254967,4,3,52,Female,White,50+,0
71298.54661488182,66225.87009786887,465,9,1.0765966005356598,15,4,46,Male,Hispanic,31-50,0
87012.21825680046,35775.33121316889,381,2,2.4321848409546325,17,1,52,Male,White,50+,0
82556.22352347602,61269.6326933865,442,6,1.3474248154320536,18,1,41,Female,White,31-50,0
30021.193069032084,35001.83160035851,440,9,0.8577034885432848,11,0,65,Male,White,50+,0
164902.1573817681,62351.391688869415,380,1,2.6447229631156,1,0,38,Male,White,31-50,0
59897.268311009495,47083.41191149431,388,2,1.272152248091158,9,2,66,Male,White,50+,0
457634.8350724194,213137.08119908304,703,2,2.1471385105671055,11,3,23,Male,Hispanic,18-30,1
